"commodity","item","futures_exchange","commodity_class","data_period","marketing_year","calendar_year_month","futures_contract","data_source_date","value","unit"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-05","2011-04-07","     13.635000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-05","2011-04-14","     13.310000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-05","2011-04-21","     13.805000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-05","2011-04-28","     13.502500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-07","2011-04-07","     13.755000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-07","2011-04-14","     13.427500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-07","2011-04-21","     13.897500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-07","2011-04-28","     13.535000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-08","2011-04-07","     13.755000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-08","2011-04-14","     13.450000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-08","2011-04-21","     13.895000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-08","2011-04-28","     13.517500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-09","2011-04-07","     13.725000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-09","2011-04-14","     13.450000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-09","2011-04-21","     13.852500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-09","2011-04-28","     13.440000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-11","2011-04-07","     13.655000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-11","2011-04-14","     13.452500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-11","2011-04-21","     13.825000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2011-11","2011-04-28","     13.377500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-01","2011-04-07","     13.715000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-01","2011-04-14","     13.537500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-01","2011-04-21","     13.892500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-01","2011-04-28","     13.450000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-03","2011-04-07","     13.680000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-03","2011-04-14","     13.550000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-03","2011-04-21","     13.890000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-03","2011-04-28","     13.455000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-05","2011-04-07","     13.590000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-05","2011-04-14","     13.507500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-05","2011-04-21","     13.835000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-05","2011-04-28","     13.390000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-07","2011-04-07","     13.570000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-07","2011-04-14","     13.557500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-07","2011-04-21","     13.882500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-07","2011-04-28","     13.435000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-08","2011-04-07","     13.500000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-08","2011-04-14","     13.530000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-08","2011-04-21","     13.835000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-08","2011-04-28","     13.402500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-09","2011-04-07","     13.135000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-09","2011-04-14","     13.295000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-09","2011-04-21","     13.570000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-09","2011-04-28","     13.167500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-11","2011-04-07","     12.925000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-11","2011-04-14","     13.147500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-11","2011-04-21","     13.415000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2012-11","2011-04-28","     13.040000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-01","2011-04-07","     12.987500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-01","2011-04-14","     13.210000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-01","2011-04-21","     13.477500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-01","2011-04-28","     13.102500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-03","2011-04-07","     12.997500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-03","2011-04-14","     13.220000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-03","2011-04-21","     13.487500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-03","2011-04-28","     13.112500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-05","2011-04-07","     13.007500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-05","2011-04-14","     13.230000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-05","2011-04-21","     13.547500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-05","2011-04-28","     13.172500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-07","2011-04-07","     12.990000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-07","2011-04-14","     13.212500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-07","2011-04-21","     13.517500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-07","2011-04-28","     13.142500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-08","2011-04-07","     12.887500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-08","2011-04-14","     13.110000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-08","2011-04-21","     13.377500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-08","2011-04-28","     13.002500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-09","2011-04-07","     12.827500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-09","2011-04-14","     13.050000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-09","2011-04-21","     13.317500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-09","2011-04-28","     12.942500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-11","2011-04-07","     12.630000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-11","2011-04-14","     12.807500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-11","2011-04-21","     13.000000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2013-11","2011-04-28","     12.680000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-07","2011-04-07","     12.640000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-07","2011-04-14","     12.817500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-07","2011-04-21","     13.010000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-07","2011-04-28","     12.690000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-11","2011-04-07","     12.650000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-11","2011-04-14","     12.807500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-11","2011-04-21","     12.800000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-04","2014-11","2011-04-28","     12.480000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-05","2011-05-05","     13.197500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-05","2011-05-12","     13.452500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-07","2011-05-05","     13.217500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-07","2011-05-12","     13.427500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-07","2011-05-19","     13.795000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-07","2011-05-26","     13.847500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-08","2011-05-05","     13.207500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-08","2011-05-12","     13.400000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-08","2011-05-19","     13.717500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-08","2011-05-26","     13.810000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-09","2011-05-05","     13.127500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-09","2011-05-12","     13.330000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-09","2011-05-19","     13.602500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-09","2011-05-26","     13.770000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-11","2011-05-05","     13.067500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-11","2011-05-12","     13.262500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-11","2011-05-19","     13.495000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2011-11","2011-05-26","     13.725000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-01","2011-05-05","     13.147500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-01","2011-05-12","     13.347500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-01","2011-05-19","     13.590000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-01","2011-05-26","     13.810000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-03","2011-05-05","     13.157500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-03","2011-05-12","     13.352500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-03","2011-05-19","     13.610000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-03","2011-05-26","     13.792500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-05","2011-05-05","     13.125000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-05","2011-05-12","     13.315000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-05","2011-05-19","     13.555000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-05","2011-05-26","     13.682500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-07","2011-05-05","     13.167500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-07","2011-05-12","     13.345000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-07","2011-05-19","     13.590000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-07","2011-05-26","     13.705000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-08","2011-05-05","     13.142500","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-08","2011-05-12","     13.250000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-08","2011-05-19","     13.485000","U.S. dollars per bushel"
"Soybeans","Futures price daily","CBOT","NA","Daily","NA","2011-05","2012-08","2011-05-26","     13.665000","U.S. dollars per bushel"
